station,station_name,,ddate,prcp
GHCND:GQC00914727,PIRATES COVE US,,1/21/2006,0.11
GHCND:GQC00914727,PIRATES COVE US,,1/22/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,1/23/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,1/24/2006,0
GHCND:GQC00914727,PIRATES COVE US,,1/25/2006,0
GHCND:GQC00914727,PIRATES COVE US,,1/26/2006,0
GHCND:GQC00914727,PIRATES COVE US,,1/27/2006,0.17
GHCND:GQC00914727,PIRATES COVE US,,1/28/2006,0
GHCND:GQC00914727,PIRATES COVE US,,1/29/2006,0
GHCND:GQC00914727,PIRATES COVE US,,1/30/2006,0
GHCND:GQC00914727,PIRATES COVE US,,1/31/2006,0.19
GHCND:GQC00914727,PIRATES COVE US,,2/1/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,2/2/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,2/3/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,2/4/2006,0.9
GHCND:GQC00914727,PIRATES COVE US,,2/5/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,2/6/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,2/7/2006,0
GHCND:GQC00914727,PIRATES COVE US,,2/8/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,2/9/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,2/10/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,2/11/2006,0.26
GHCND:GQC00914727,PIRATES COVE US,,2/12/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,2/13/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,2/14/2006,0.75
GHCND:GQC00914727,PIRATES COVE US,,2/15/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,2/16/2006,0
GHCND:GQC00914727,PIRATES COVE US,,2/17/2006,0
GHCND:GQC00914727,PIRATES COVE US,,2/18/2006,0.36
GHCND:GQC00914727,PIRATES COVE US,,2/19/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,2/20/2006,0.28
GHCND:GQC00914727,PIRATES COVE US,,2/21/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,2/22/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,2/23/2006,0.13
GHCND:GQC00914727,PIRATES COVE US,,2/24/2006,0
GHCND:GQC00914727,PIRATES COVE US,,2/25/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,2/26/2006,0
GHCND:GQC00914727,PIRATES COVE US,,2/27/2006,0.06
GHCND:GQC00914727,PIRATES COVE US,,2/28/2006,0.7
GHCND:GQC00914727,PIRATES COVE US,,3/1/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/2/2006,1.08
GHCND:GQC00914727,PIRATES COVE US,,3/3/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/4/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/5/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,3/6/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,3/7/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/8/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/9/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/10/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,3/11/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/12/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/13/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/14/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/15/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/16/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/17/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,3/18/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,3/19/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/20/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/21/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/22/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/23/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/24/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/25/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/26/2006,0.15
GHCND:GQC00914727,PIRATES COVE US,,3/27/2006,0.19
GHCND:GQC00914727,PIRATES COVE US,,3/28/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,3/29/2006,0
GHCND:GQC00914727,PIRATES COVE US,,3/30/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,3/31/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/1/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,4/2/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/3/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,4/4/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,4/5/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,4/6/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/7/2006,0.22
GHCND:GQC00914727,PIRATES COVE US,,4/8/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,4/9/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/10/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/11/2006,0.14
GHCND:GQC00914727,PIRATES COVE US,,4/12/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,4/13/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,4/14/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,4/15/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/16/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/17/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,4/18/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/19/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/20/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/21/2006,0.08
GHCND:GQC00914727,PIRATES COVE US,,4/22/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,4/23/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,4/24/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/25/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,4/26/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/27/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/28/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,4/29/2006,0
GHCND:GQC00914727,PIRATES COVE US,,4/30/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,5/1/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/2/2006,0.35
GHCND:GQC00914727,PIRATES COVE US,,5/3/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,5/4/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/5/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/6/2006,0.46
GHCND:GQC00914727,PIRATES COVE US,,5/7/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,5/8/2006,0.19
GHCND:GQC00914727,PIRATES COVE US,,5/9/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,5/10/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/11/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/12/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,5/13/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,5/14/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/15/2006,0.12
GHCND:GQC00914727,PIRATES COVE US,,5/16/2006,0.24
GHCND:GQC00914727,PIRATES COVE US,,5/17/2006,0.1
GHCND:GQC00914727,PIRATES COVE US,,5/18/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,5/19/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,5/20/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/21/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,5/22/2006,0.25
GHCND:GQC00914727,PIRATES COVE US,,5/23/2006,0.1
GHCND:GQC00914727,PIRATES COVE US,,5/24/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/25/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/26/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/27/2006,0.66
GHCND:GQC00914727,PIRATES COVE US,,5/28/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,5/29/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,5/30/2006,0
GHCND:GQC00914727,PIRATES COVE US,,5/31/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/1/2006,0.26
GHCND:GQC00914727,PIRATES COVE US,,6/2/2006,1.36
GHCND:GQC00914727,PIRATES COVE US,,6/3/2006,0.35
GHCND:GQC00914727,PIRATES COVE US,,6/4/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/5/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,6/6/2006,0.18
GHCND:GQC00914727,PIRATES COVE US,,6/7/2006,0.45
GHCND:GQC00914727,PIRATES COVE US,,6/8/2006,0.06
GHCND:GQC00914727,PIRATES COVE US,,6/9/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,6/10/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,6/11/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,6/12/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,6/13/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,6/14/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/15/2006,0.23
GHCND:GQC00914727,PIRATES COVE US,,6/16/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,6/17/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/18/2006,0
GHCND:GQC00914727,PIRATES COVE US,,6/19/2006,0
GHCND:GQC00914727,PIRATES COVE US,,6/20/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,6/21/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,6/22/2006,0
GHCND:GQC00914727,PIRATES COVE US,,6/23/2006,0.29
GHCND:GQC00914727,PIRATES COVE US,,6/24/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/25/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/26/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/27/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,6/28/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,6/29/2006,0.36
GHCND:GQC00914727,PIRATES COVE US,,6/30/2006,0.12
GHCND:GQC00914727,PIRATES COVE US,,7/1/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,7/2/2006,0.18
GHCND:GQC00914727,PIRATES COVE US,,7/3/2006,0.34
GHCND:GQC00914727,PIRATES COVE US,,7/4/2006,0.11
GHCND:GQC00914727,PIRATES COVE US,,7/5/2006,0.74
GHCND:GQC00914727,PIRATES COVE US,,7/6/2006,0.14
GHCND:GQC00914727,PIRATES COVE US,,7/7/2006,0.8
GHCND:GQC00914727,PIRATES COVE US,,7/8/2006,0.87
GHCND:GQC00914727,PIRATES COVE US,,7/9/2006,0.73
GHCND:GQC00914727,PIRATES COVE US,,7/10/2006,0.6
GHCND:GQC00914727,PIRATES COVE US,,7/11/2006,0.83
GHCND:GQC00914727,PIRATES COVE US,,7/12/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,7/13/2006,0
GHCND:GQC00914727,PIRATES COVE US,,7/14/2006,0.27
GHCND:GQC00914727,PIRATES COVE US,,7/15/2006,0.14
GHCND:GQC00914727,PIRATES COVE US,,7/16/2006,0.65
GHCND:GQC00914727,PIRATES COVE US,,7/17/2006,0.1
GHCND:GQC00914727,PIRATES COVE US,,7/18/2006,0.3
GHCND:GQC00914727,PIRATES COVE US,,7/19/2006,3.42
GHCND:GQC00914727,PIRATES COVE US,,7/20/2006,2.07
GHCND:GQC00914727,PIRATES COVE US,,7/21/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,7/22/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,7/23/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,7/24/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,7/25/2006,1.03
GHCND:GQC00914727,PIRATES COVE US,,7/26/2006,0.62
GHCND:GQC00914727,PIRATES COVE US,,7/27/2006,0.99
GHCND:GQC00914727,PIRATES COVE US,,7/28/2006,1.45
GHCND:GQC00914727,PIRATES COVE US,,7/29/2006,0.11
GHCND:GQC00914727,PIRATES COVE US,,7/30/2006,0.57
GHCND:GQC00914727,PIRATES COVE US,,7/31/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,8/1/2006,0.55
GHCND:GQC00914727,PIRATES COVE US,,8/2/2006,0.59
GHCND:GQC00914727,PIRATES COVE US,,8/3/2006,0.4
GHCND:GQC00914727,PIRATES COVE US,,8/4/2006,0.11
GHCND:GQC00914727,PIRATES COVE US,,8/5/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,8/6/2006,2.45
GHCND:GQC00914727,PIRATES COVE US,,8/7/2006,0.93
GHCND:GQC00914727,PIRATES COVE US,,8/8/2006,0.13
GHCND:GQC00914727,PIRATES COVE US,,8/9/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,8/10/2006,0.08
GHCND:GQC00914727,PIRATES COVE US,,8/11/2006,0.54
GHCND:GQC00914727,PIRATES COVE US,,8/12/2006,1.19
GHCND:GQC00914727,PIRATES COVE US,,8/13/2006,3.15
GHCND:GQC00914727,PIRATES COVE US,,8/14/2006,0.26
GHCND:GQC00914727,PIRATES COVE US,,8/15/2006,0.75
GHCND:GQC00914727,PIRATES COVE US,,8/16/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,8/17/2006,0.11
GHCND:GQC00914727,PIRATES COVE US,,8/18/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,8/19/2006,0.31
GHCND:GQC00914727,PIRATES COVE US,,8/20/2006,0.1
GHCND:GQC00914727,PIRATES COVE US,,8/21/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,8/22/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,8/23/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,8/24/2006,0
GHCND:GQC00914727,PIRATES COVE US,,8/25/2006,0.26
GHCND:GQC00914727,PIRATES COVE US,,8/26/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,8/27/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,8/28/2006,1
GHCND:GQC00914727,PIRATES COVE US,,8/29/2006,0.21
GHCND:GQC00914727,PIRATES COVE US,,8/30/2006,0.08
GHCND:GQC00914727,PIRATES COVE US,,8/31/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,9/1/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,9/2/2006,0
GHCND:GQC00914727,PIRATES COVE US,,9/3/2006,2.23
GHCND:GQC00914727,PIRATES COVE US,,9/4/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,9/5/2006,1.04
GHCND:GQC00914727,PIRATES COVE US,,9/6/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,9/7/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,9/8/2006,0.09
GHCND:GQC00914727,PIRATES COVE US,,9/9/2006,0.36
GHCND:GQC00914727,PIRATES COVE US,,9/10/2006,0.97
GHCND:GQC00914727,PIRATES COVE US,,9/11/2006,0.06
GHCND:GQC00914727,PIRATES COVE US,,9/12/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,9/13/2006,0.08
GHCND:GQC00914727,PIRATES COVE US,,9/14/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,9/15/2006,0
GHCND:GQC00914727,PIRATES COVE US,,9/16/2006,0.81
GHCND:GQC00914727,PIRATES COVE US,,9/17/2006,0.13
GHCND:GQC00914727,PIRATES COVE US,,9/18/2006,0.33
GHCND:GQC00914727,PIRATES COVE US,,9/19/2006,0
GHCND:GQC00914727,PIRATES COVE US,,9/20/2006,0
GHCND:GQC00914727,PIRATES COVE US,,9/21/2006,0.13
GHCND:GQC00914727,PIRATES COVE US,,9/22/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,9/23/2006,0.54
GHCND:GQC00914727,PIRATES COVE US,,9/24/2006,0.17
GHCND:GQC00914727,PIRATES COVE US,,9/25/2006,0.04
GHCND:GQC00914727,PIRATES COVE US,,9/26/2006,0.29
GHCND:GQC00914727,PIRATES COVE US,,9/27/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,9/28/2006,1.3
GHCND:GQC00914727,PIRATES COVE US,,9/29/2006,0.81
GHCND:GQC00914727,PIRATES COVE US,,9/30/2006,0.48
GHCND:GQC00914727,PIRATES COVE US,,10/1/2006,0.3
GHCND:GQC00914727,PIRATES COVE US,,10/2/2006,1.22
GHCND:GQC00914727,PIRATES COVE US,,10/3/2006,0.81
GHCND:GQC00914727,PIRATES COVE US,,10/4/2006,0.51
GHCND:GQC00914727,PIRATES COVE US,,10/5/2006,0.23
GHCND:GQC00914727,PIRATES COVE US,,10/6/2006,0.72
GHCND:GQC00914727,PIRATES COVE US,,10/7/2006,2.05
GHCND:GQC00914727,PIRATES COVE US,,10/8/2006,2.15
GHCND:GQC00914727,PIRATES COVE US,,10/9/2006,0.54
GHCND:GQC00914727,PIRATES COVE US,,10/10/2006,0.35
GHCND:GQC00914727,PIRATES COVE US,,10/11/2006,1.62
GHCND:GQC00914727,PIRATES COVE US,,10/12/2006,0.38
GHCND:GQC00914727,PIRATES COVE US,,10/13/2006,0.23
GHCND:GQC00914727,PIRATES COVE US,,10/14/2006,0.21
GHCND:GQC00914727,PIRATES COVE US,,10/15/2006,0.54
GHCND:GQC00914727,PIRATES COVE US,,10/16/2006,1.57
GHCND:GQC00914727,PIRATES COVE US,,10/17/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,10/18/2006,0.18
GHCND:GQC00914727,PIRATES COVE US,,10/19/2006,1.34
GHCND:GQC00914727,PIRATES COVE US,,10/20/2006,0.4
GHCND:GQC00914727,PIRATES COVE US,,10/21/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,10/22/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,10/23/2006,0
GHCND:GQC00914727,PIRATES COVE US,,10/24/2006,0.36
GHCND:GQC00914727,PIRATES COVE US,,10/25/2006,0.68
GHCND:GQC00914727,PIRATES COVE US,,10/26/2006,0.57
GHCND:GQC00914727,PIRATES COVE US,,10/27/2006,0.32
GHCND:GQC00914727,PIRATES COVE US,,10/28/2006,1.46
GHCND:GQC00914727,PIRATES COVE US,,10/29/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,10/30/2006,0.35
GHCND:GQC00914727,PIRATES COVE US,,10/31/2006,0.19
GHCND:GQC00914727,PIRATES COVE US,,11/1/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,11/2/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/3/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/4/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/5/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/6/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/7/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/8/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,11/9/2006,0.42
GHCND:GQC00914727,PIRATES COVE US,,11/10/2006,0.17
GHCND:GQC00914727,PIRATES COVE US,,11/11/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,11/12/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,11/13/2006,0.54
GHCND:GQC00914727,PIRATES COVE US,,11/14/2006,0.01
GHCND:GQC00914727,PIRATES COVE US,,11/15/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/16/2006,0.5
GHCND:GQC00914727,PIRATES COVE US,,11/17/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/18/2006,0.05
GHCND:GQC00914727,PIRATES COVE US,,11/19/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/20/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/21/2006,0.07
GHCND:GQC00914727,PIRATES COVE US,,11/22/2006,0.26
GHCND:GQC00914727,PIRATES COVE US,,11/23/2006,0
GHCND:GQC00914727,PIRATES COVE US,,11/24/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,11/25/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,11/26/2006,0.43
GHCND:GQC00914727,PIRATES COVE US,,11/27/2006,1.3
GHCND:GQC00914727,PIRATES COVE US,,11/28/2006,0.02
GHCND:GQC00914727,PIRATES COVE US,,11/29/2006,0.03
GHCND:GQC00914727,PIRATES COVE US,,11/30/2006,0.28
GHCND:GQC00914727,PIRATES COVE US,,1/1/2007,0.12
GHCND:GQC00914727,PIRATES COVE US,,1/2/2007,0.14
GHCND:GQC00914727,PIRATES COVE US,,1/3/2007,0.25
GHCND:GQC00914727,PIRATES COVE US,,1/4/2007,0.12
GHCND:GQC00914727,PIRATES COVE US,,1/5/2007,0.1
GHCND:GQC00914727,PIRATES COVE US,,1/6/2007,0.03
GHCND:GQC00914727,PIRATES COVE US,,1/7/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,1/8/2007,0.07
GHCND:GQC00914727,PIRATES COVE US,,1/9/2007,0.02
GHCND:GQC00914727,PIRATES COVE US,,1/10/2007,0
GHCND:GQC00914727,PIRATES COVE US,,1/11/2007,0.07
GHCND:GQC00914727,PIRATES COVE US,,1/12/2007,0.04
GHCND:GQC00914727,PIRATES COVE US,,1/13/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,1/14/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,1/15/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,1/16/2007,0.1
GHCND:GQC00914727,PIRATES COVE US,,1/17/2007,0.14
GHCND:GQC00914727,PIRATES COVE US,,1/18/2007,0
GHCND:GQC00914727,PIRATES COVE US,,1/19/2007,0
GHCND:GQC00914727,PIRATES COVE US,,1/20/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,1/21/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,1/22/2007,0.03
GHCND:GQC00914727,PIRATES COVE US,,1/23/2007,0.02
GHCND:GQC00914727,PIRATES COVE US,,1/24/2007,0.11
GHCND:GQC00914727,PIRATES COVE US,,1/25/2007,0.05
GHCND:GQC00914727,PIRATES COVE US,,1/26/2007,0.05
GHCND:GQC00914727,PIRATES COVE US,,1/27/2007,0.2
GHCND:GQC00914727,PIRATES COVE US,,1/28/2007,0.03
GHCND:GQC00914727,PIRATES COVE US,,1/29/2007,0.1
GHCND:GQC00914727,PIRATES COVE US,,1/30/2007,0.18
GHCND:GQC00914727,PIRATES COVE US,,1/31/2007,0.04
GHCND:GQC00914727,PIRATES COVE US,,2/1/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/2/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/3/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/4/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/5/2007,0.04
GHCND:GQC00914727,PIRATES COVE US,,2/6/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/7/2007,0.1
GHCND:GQC00914727,PIRATES COVE US,,2/8/2007,0.5
GHCND:GQC00914727,PIRATES COVE US,,2/9/2007,0.26
GHCND:GQC00914727,PIRATES COVE US,,2/10/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,2/11/2007,0.19
GHCND:GQC00914727,PIRATES COVE US,,2/12/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,2/13/2007,0.12
GHCND:GQC00914727,PIRATES COVE US,,2/14/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/15/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/16/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/17/2007,0.05
GHCND:GQC00914727,PIRATES COVE US,,2/18/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/19/2007,0.04
GHCND:GQC00914727,PIRATES COVE US,,2/20/2007,0.05
GHCND:GQC00914727,PIRATES COVE US,,2/21/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/22/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/23/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/24/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/25/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/26/2007,0.06
GHCND:GQC00914727,PIRATES COVE US,,2/27/2007,0
GHCND:GQC00914727,PIRATES COVE US,,2/28/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/1/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/2/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,3/3/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/4/2007,0.02
GHCND:GQC00914727,PIRATES COVE US,,3/5/2007,0.25
GHCND:GQC00914727,PIRATES COVE US,,3/6/2007,0.25
GHCND:GQC00914727,PIRATES COVE US,,3/7/2007,0.73
GHCND:GQC00914727,PIRATES COVE US,,3/8/2007,0.49
GHCND:GQC00914727,PIRATES COVE US,,3/9/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,3/10/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/11/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/12/2007,0.02
GHCND:GQC00914727,PIRATES COVE US,,3/13/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/14/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,3/15/2007,0.03
GHCND:GQC00914727,PIRATES COVE US,,3/16/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/17/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/18/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/19/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/20/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/21/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/22/2007,0.03
GHCND:GQC00914727,PIRATES COVE US,,3/23/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,3/24/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/25/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/26/2007,0.05
GHCND:GQC00914727,PIRATES COVE US,,3/27/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/28/2007,0
GHCND:GQC00914727,PIRATES COVE US,,3/29/2007,0.09
GHCND:GQC00914727,PIRATES COVE US,,3/30/2007,0.02
GHCND:GQC00914727,PIRATES COVE US,,3/31/2007,0.05
GHCND:GQC00914727,PIRATES COVE US,,4/1/2007,0.09
GHCND:GQC00914727,PIRATES COVE US,,4/2/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/3/2007,0.32
GHCND:GQC00914727,PIRATES COVE US,,4/4/2007,0.04
GHCND:GQC00914727,PIRATES COVE US,,4/5/2007,0.01
GHCND:GQC00914727,PIRATES COVE US,,4/6/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/7/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/8/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/9/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/10/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/11/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/12/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/13/2007,0
GHCND:GQC00914727,PIRATES COVE US,,4/14/2007,0.03
